album,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
The Concert in Central Park (Live),1fnRKq4GRNg6Pb5Fm06S9x,"Homeward Bound - Live at Central Park, New York, NY - September 19, 1981",spotify:track:1fnRKq4GRNg6Pb5Fm06S9x,0.826,0.338,0.338,0.0,0.964,-19.019,0.122,171.21900000000005,0.407,40.0,Simon & Garfunkel
The Concert in Central Park (Live),4PvmuBqWAsyIq1C42cnC7v,"Old Friends - Live at Central Park, New York, NY - September 19, 1981",spotify:track:4PvmuBqWAsyIq1C42cnC7v,0.922,0.29,0.0587,0.0,0.828,-23.506,0.0518,177.03099999999995,0.211,34.0,Simon & Garfunkel
Sounds Of Silence,1NsReekFMb5e2wVcOQGoAL,Blessed,spotify:track:1NsReekFMb5e2wVcOQGoAL,0.049,0.162,0.471,1.06e-05,0.198,-9.967,0.0361,202.80900000000003,0.39,37.0,Simon & Garfunkel
"Wednesday Morning, 3 A.M.",3sO5oZ9NLbAlU6h1qVCPJq,The Times They Are A-Changin',spotify:track:3sO5oZ9NLbAlU6h1qVCPJq,0.273,0.393,0.416,0.0,0.237,-11.702,0.0301,173.509,0.625,45.0,Simon & Garfunkel
1992,5HsSBHGx83dj4q2zaV7Evd,True Colors / It's On,spotify:track:5HsSBHGx83dj4q2zaV7Evd,0.189,0.513,0.684,0.0,0.962,-7.171,0.777,181.444,0.708,23.0,The Game
1992,6osl5ex7ewybA5C4TEzgvk,True Colors/It's On,spotify:track:6osl5ex7ewybA5C4TEzgvk,0.189,0.513,0.684,0.0,0.962,-7.171,0.777,181.444,0.708,31.0,The Game
The Documentary 2 + 2.5 (Collector's Edition),5YytMOFyaKyMtVz61o7wS7,Step Up (feat. Dej Loaf & Sha Sha),spotify:track:5YytMOFyaKyMtVz61o7wS7,0.0171,0.278,0.759,0.0,0.882,-6.397,0.32299999999999995,176.445,0.65,33.0,The Game
The Documentary 2.5,6l7z2yGtxUOtYo02TcaEk7,Gang Related,spotify:track:6l7z2yGtxUOtYo02TcaEk7,0.643,0.479,0.536,0.0,0.471,-9.04,0.477,170.201,0.599,21.0,The Game
The Documentary 2,6jMvckN7DSA8YbvQN1EjJM,Step Up,spotify:track:6jMvckN7DSA8YbvQN1EjJM,0.0171,0.278,0.759,0.0,0.882,-6.397,0.32299999999999995,176.445,0.65,24.0,The Game
Live In Maui,1kGRBP2Hglvf10IZlNc8E2,"Fire - Live In Maui, 1970",spotify:track:1kGRBP2Hglvf10IZlNc8E2,0.189,0.302,0.919,0.416,0.406,-9.028,0.35,176.097,0.621,34.0,Jimi Hendrix
"Band Of Gypsys (50th Anniversary / Live At Fillmore East, 1970)",7uYNdZA4LnxEwTsmIIUCCu,Power To Love - Live,spotify:track:7uYNdZA4LnxEwTsmIIUCCu,0.0331,0.35100000000000003,0.685,0.581,0.6629999999999999,-8.275,0.0776,169.692,0.7509999999999999,34.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,3AqVSxLsEpGtg1NbqOiid9,"Auld Lang Syne - Live at the Fillmore East, NY - 12/31/69 - 2nd Set",spotify:track:3AqVSxLsEpGtg1NbqOiid9,0.429,0.238,0.6940000000000001,0.726,0.759,-10.765,0.0629,160.126,0.381,24.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,5WksVLaKRIEamfk7w7gkxr,"Fire - Live at the Fillmore East, NY - 12/31/69 - 2nd Set",spotify:track:5WksVLaKRIEamfk7w7gkxr,0.117,0.32299999999999995,0.77,0.0141,0.6809999999999999,-11.37,0.182,177.15200000000004,0.71,23.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,3RxRlzR9worjZebb66GCQ2,"Stone Free - Live at the Fillmore East, NY - 12/31/69 - 2nd Set",spotify:track:3RxRlzR9worjZebb66GCQ2,0.0563,0.382,0.635,0.565,0.486,-12.505,0.0848,167.22099999999998,0.551,22.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,0ECV5XiSuCdD0JQr8c3g5H,"Stop - Live at the Fillmore East, NY - 12/31/69 - 2nd Set",spotify:track:0ECV5XiSuCdD0JQr8c3g5H,0.237,0.309,0.608,0.0,0.746,-11.078,0.112,175.59400000000005,0.609,21.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,7EmOqriXLe1hVxD1GweGmS,"Power of Soul - Live at the Fillmore East, NY - 1/1/70 - 1st Set",spotify:track:7EmOqriXLe1hVxD1GweGmS,0.00676,0.253,0.797,0.0301,0.281,-9.951,0.067,172.785,0.645,22.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,2TmHpv99Qs7CiaNXcLcfH8,"Foxey Lady - Live at the Fillmore East, NY - 1/1/70 - 1st Set",spotify:track:2TmHpv99Qs7CiaNXcLcfH8,0.00686,0.134,0.906,0.0933,0.396,-10.279000000000002,0.13699999999999998,188.801,0.314,18.0,Jimi Hendrix
Songs For Groovy Children: The Fillmore East Concerts,2UWAGkSYYHkjslXMnxe8lx,"Power of Soul - Live at the Fillmore East, NY - 1/1/70 - 2nd Set",spotify:track:2UWAGkSYYHkjslXMnxe8lx,0.0662,0.355,0.665,0.805,0.454,-10.792,0.0668,169.172,0.745,21.0,Jimi Hendrix
Both Sides of the Sky,4f5nUYzeUioPwNbz2mGx5S,Jungle,spotify:track:4f5nUYzeUioPwNbz2mGx5S,0.0558,0.4970000000000001,0.499,0.73,0.222,-12.348,0.056,174.608,0.516,58.0,Jimi Hendrix
Both Sides of the Sky,1hRZUpohbhw2WUtWQo3K9x,Georgia Blues,spotify:track:1hRZUpohbhw2WUtWQo3K9x,0.17600000000000002,0.355,0.6609999999999999,0.0857,0.636,-8.139,0.111,167.28099999999995,0.579,45.0,Jimi Hendrix
Miami Pop Festival,4w4ioxntrAer3sk6IXQ6nk,Fire - Afternoon Show,spotify:track:4w4ioxntrAer3sk6IXQ6nk,0.00116,0.247,0.944,0.013,0.34,-8.249,0.247,181.98,0.374,18.0,Jimi Hendrix
Winterland,5WlIpTHejPGpF5omtzxvyl,"Spanish Castle Magic - Live 10/12/68 Winterland, San Francisco, CA",spotify:track:5WlIpTHejPGpF5omtzxvyl,0.0008029999999999999,0.21600000000000005,0.917,0.118,0.38,-10.154,0.198,178.782,0.38,16.0,Jimi Hendrix
Winterland,5rywNTqQPofdsof7f5gvY4,"Voodoo Child (Slight Return) - Live 10/10/68 1st Show, Winterland, San Francisco, CA",spotify:track:5rywNTqQPofdsof7f5gvY4,9.32e-05,0.223,0.58,0.162,0.342,-11.782,0.0581,187.36,0.5760000000000001,19.0,Jimi Hendrix
Live At Berkeley,7lnoaJW9XgOKOtwVhBVqqK,"Machine Gun - Live At Berkeley - 2nd Show, 10PM",spotify:track:7lnoaJW9XgOKOtwVhBVqqK,0.0305,0.301,0.715,0.007559999999999998,0.431,-9.298,0.0867,148.695,0.458,21.0,Jimi Hendrix
Blue Wild Angel: Jimi Hendrix At The Isle Of Wight,4xier9B64pbaLiHddPGqvp,Hey Joe - Live At The Isle Of Wight,spotify:track:4xier9B64pbaLiHddPGqvp,0.0326,0.279,0.684,0.675,0.457,-8.877,0.0359,147.944,0.505,17.0,Jimi Hendrix
BBC Sessions,1uQ64SfbR11JRJ8RVHtqEi,(I'm Your) Hoochie Coochie Man - BBC Sessions,spotify:track:1uQ64SfbR11JRJ8RVHtqEi,0.478,0.287,0.69,0.297,0.246,-6.365,0.0476,198.286,0.8009999999999999,24.0,Jimi Hendrix
BBC Sessions,5G8EwlJFjzGDUwFDqXjceU,Driving South - BBC Sessions,spotify:track:5G8EwlJFjzGDUwFDqXjceU,0.042,0.275,0.871,0.892,0.161,-5.52,0.0488,183.868,0.921,26.0,Jimi Hendrix
Esta Es Mi Vida [Sesiones],41Eid92j3gBAvvXEQQtqwF,Espacio Sideral - En Vivo,spotify:track:41Eid92j3gBAvvXEQQtqwF,0.404,0.355,0.631,0.277,0.909,-8.561,0.0357,171.015,0.688,15.0,Jesse & Joy
ORION,6U4rNoACbQvVlHLIKTBiw5,I DON’T KNOW HOW TO PRAY,spotify:track:6U4rNoACbQvVlHLIKTBiw5,0.9,0.449,0.273,1.48e-06,0.278,-13.094,0.5379999999999999,171.13299999999995,0.146,33.0,X Ambassadors
VHS,0e3KPaL7Kn655gTFnNNxnQ,Moving Day - Interlude,spotify:track:0e3KPaL7Kn655gTFnNNxnQ,0.7040000000000001,0.416,0.573,0.0,0.555,-17.257,0.924,156.975,0.968,0.0,X Ambassadors
Live in Denmark 1969,151OpHyqjJh5JQH2rUsUlq,"I Don't Want to Discuss It - Live: Falconer Theater, Copenhagen, Denmark, December 10, 1969",spotify:track:151OpHyqjJh5JQH2rUsUlq,0.0033200000000000005,0.28800000000000003,0.7929999999999999,0.0394,0.7,-8.822000000000003,0.0508,166.02700000000004,0.5720000000000001,22.0,Eric Clapton
Live in Denmark 1969,5ZQYSQZgxTZeBluPCV7yhE,"That's What My Man is For - Live: Falconer Theater, Copenhagen, Denmark, December 10, 1969",spotify:track:5ZQYSQZgxTZeBluPCV7yhE,0.534,0.179,0.4920000000000001,0.48,0.529,-8.491,0.0359,170.925,0.476,21.0,Eric Clapton
Live in Denmark 1969,74tETniaUymhCE1suasqml,"I Don't Know Why - Live: Falconer Theater, Copenhagen, Denmark, December 12, 1969",spotify:track:74tETniaUymhCE1suasqml,0.235,0.193,0.421,0.7659999999999999,0.684,-10.043,0.0431,172.875,0.6579999999999999,18.0,Eric Clapton
Live in Denmark 1969,0fhCrBNkWL3oKQMEYwL2px,"I Don't Want to Discuss It - Live: Falconer Theater, Copenhagen, Denmark, December 12, 1969",spotify:track:0fhCrBNkWL3oKQMEYwL2px,0.0315,0.316,0.706,0.305,0.6809999999999999,-10.944,0.0443,166.4,0.6629999999999999,17.0,Eric Clapton
Live in San Diego,0fF267YQRX9RYyuAy7clmW,"Anyway the Wind Blows (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",spotify:track:0fF267YQRX9RYyuAy7clmW,0.7440000000000001,0.528,0.638,0.123,0.983,-12.138,0.075,176.21,0.483,32.0,Eric Clapton
Live in San Diego,44kdekrsE0BhlBWjA2nN6Y,"After Midnight (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",spotify:track:44kdekrsE0BhlBWjA2nN6Y,0.384,0.456,0.7509999999999999,0.0619,0.893,-8.172,0.0657,184.71400000000003,0.5589999999999999,33.0,Eric Clapton
Live in San Diego,6Gx3FGabG1Bt7FHZZdABzM,"Who Am I Telling You? (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",spotify:track:6Gx3FGabG1Bt7FHZZdABzM,0.7040000000000001,0.466,0.468,0.03,0.723,-8.935,0.03,177.562,0.361,27.0,Eric Clapton
Live in San Diego,5RUAhhEH0zWD5twFRNPzOx,"Little Queen of Spades (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",spotify:track:5RUAhhEH0zWD5twFRNPzOx,0.0487,0.327,0.638,0.141,0.966,-9.312,0.043,168.079,0.57,29.0,Eric Clapton
I Still Do,7L1ewVG7YzZPBBgZZSGDIa,Alabama Woman Blues,spotify:track:7L1ewVG7YzZPBBgZZSGDIa,0.5,0.35200000000000004,0.418,0.000678,0.269,-11.481,0.0325,182.937,0.448,29.0,Eric Clapton
Forever Man,1rflbXDExDBhLKahUEu6ie,Riding with the King - 2015 Version,spotify:track:1rflbXDExDBhLKahUEu6ie,0.223,0.459,0.753,0.0,0.282,-7.489,0.0311,204.057,0.816,3.0,Eric Clapton
Eric Clapton & Friends: The Breeze (An Appreciation of JJ Cale),2hl7uqexQKzOi82fE7semC,Someday (feat. Mark Knopfler),spotify:track:2hl7uqexQKzOi82fE7semC,0.394,0.625,0.496,0.866,0.193,-10.679,0.043,200.047,0.879,39.0,Eric Clapton
Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,2439UmlGFWg5C0CAreyr9L,Someday,spotify:track:2439UmlGFWg5C0CAreyr9L,0.391,0.632,0.551,0.91,0.185,-8.487,0.0397,200.045,0.897,50.0,Eric Clapton
Clapton,4qWWhBLe1Jz4FOnUfyY9CC,Can't Hold Out Much Longer,spotify:track:4qWWhBLe1Jz4FOnUfyY9CC,0.939,0.319,0.409,0.185,0.201,-9.313,0.0411,184.472,0.419,24.0,Eric Clapton
The Beach Boys On Tour: 1968 (Live),2GmQGw7lLlnQ6a3Q438bds,"Little Bird - Live In Chicago, IL, 1968",spotify:track:2GmQGw7lLlnQ6a3Q438bds,0.126,0.36,0.478,0.00126,0.21,-12.268,0.0934,183.094,0.261,25.0,The Beach Boys
The Beach Boys On Tour: 1968 (Live),63WvinI7Qd48f5dfWVR3SI,"Barbara Ann - Live In Chicago, IL, 1968",spotify:track:63WvinI7Qd48f5dfWVR3SI,0.0505,0.34,0.687,1.6e-05,0.362,-8.529,0.127,157.858,0.509,23.0,The Beach Boys
The Beach Boys On Tour: 1968 (Live),6XmZ6etHsPKV7w7QNZmVDL,"Medley: Surfin' Safari/Fun Fun Fun/Shut Down/Little Deuce Coupe/Surfin' USA - Live In Waterloo, Iowa, 1968",spotify:track:6XmZ6etHsPKV7w7QNZmVDL,0.0037,0.412,0.657,0.000181,0.853,-12.135,0.07200000000000001,157.286,0.603,15.0,The Beach Boys
The Beach Boys On Tour: 1968 (Live),3EQ0hvVbRD8mVXenaUaPDv,"Johnny B Goode - Live In Waterloo, Iowa, 1968",spotify:track:3EQ0hvVbRD8mVXenaUaPDv,0.00826,0.4,0.5820000000000001,0.000228,0.6,-11.805,0.052000000000000005,158.469,0.922,14.0,The Beach Boys
I Can Hear Music: The 20/20 Sessions,21reRmiKJ9LEOJ2abPauF6,Walk On By - 2018 Mix,spotify:track:21reRmiKJ9LEOJ2abPauF6,0.6609999999999999,0.423,0.18600000000000005,0.111,0.26,-19.315,0.0316,174.003,0.302,16.0,The Beach Boys
Wake The World: The Friends Sessions,0YdlFaWCBP1HOHe3vmPKGa,I'm Confessin' - Demo,spotify:track:0YdlFaWCBP1HOHe3vmPKGa,0.7070000000000001,0.41,0.462,0.6729999999999999,0.225,-16.461,0.0446,156.71200000000005,0.769,9.0,The Beach Boys
The Beach Boys With The Royal Philharmonic Orchestra,573nprXbXj1UmBZQ52RoqO,You Still Believe In Me,spotify:track:573nprXbXj1UmBZQ52RoqO,0.463,0.154,0.311,7.6e-05,0.246,-10.258,0.0337,177.28900000000004,0.294,21.0,The Beach Boys
Graduation Day 1966: Live At The University Of Michigan,7kVE4UFCitvp0VcTOzdPFT,You've Got To Hide Your Love Away - Live At The University Of Michigan/1966/Show 1,spotify:track:7kVE4UFCitvp0VcTOzdPFT,0.0866,0.314,0.181,5.6600000000000014e-05,0.447,-22.928,0.102,168.21,0.413,8.0,The Beach Boys
Graduation Day 1966: Live At The University Of Michigan,4G2DBfb8JNd6MlZwE0eKBu,You've Got To Hide Your Love Away - Live At The University Of Michigan/1966/Show 2,spotify:track:4G2DBfb8JNd6MlZwE0eKBu,0.295,0.34700000000000003,0.213,4.3e-05,0.337,-24.393,0.386,174.546,0.588,6.0,The Beach Boys
Becoming the Beach Boys: The Complete Hite & Dorinda Morgan Sessions,0kZq9HM517HsGBwteygfd7,Surfin' Safari - Stereo Overdub,spotify:track:0kZq9HM517HsGBwteygfd7,0.762,0.419,0.525,0.0,0.5670000000000001,-13.643,0.0415,161.765,0.963,6.0,The Beach Boys
Live In Chicago 1965,4ablyyFyD3EaMupjTI0XvD,"Surfin' U.S.A. - Live At Arie Crown Theater, Chicago/March 26, 1965",spotify:track:4ablyyFyD3EaMupjTI0XvD,0.005379999999999999,0.337,0.825,2.04e-06,0.456,-13.044,0.0762,159.028,0.828,12.0,The Beach Boys
Live In Chicago 1965,0K7wlXWjhh3nPqAF1gchXG,"Papa-Oom-Mow-Mow - Live At Arie Crown Theater, Chicago/March 26, 1965",spotify:track:0K7wlXWjhh3nPqAF1gchXG,0.0123,0.314,0.6779999999999999,3.91e-05,0.618,-13.65,0.316,165.96900000000005,0.614,7.0,The Beach Boys
Live In Chicago 1965,6oNfaB3wesLWXD1zplSScX,"Hawaii - Live At Arie Crown Theater, Chicago/March 26, 1965",spotify:track:6oNfaB3wesLWXD1zplSScX,0.014,0.353,0.731,0.000396,0.718,-14.285,0.113,152.657,0.726,6.0,The Beach Boys
Live In Chicago 1965,58jqyG9tlWO04U28DpBU0f,"Runaway - Live At Arie Crown Theater, Chicago/March 26, 1965",spotify:track:58jqyG9tlWO04U28DpBU0f,0.0252,0.359,0.748,0.000277,0.478,-13.889,0.0937,154.099,0.775,8.0,The Beach Boys
Live In Chicago 1965,6CZfuM6SQvDrxQhhzv7N5L,"Johnny B Goode - Live At Arie Crown Theater, Chicago/March 26, 1965",spotify:track:6CZfuM6SQvDrxQhhzv7N5L,0.00503,0.251,0.862,0.000679,0.4920000000000001,-16.695999999999998,0.128,167.123,0.581,7.0,The Beach Boys
Live In Chicago 1965,4YtcKZ58JqKFXEwrHWWdoD,"Do You Wanna Dance - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:4YtcKZ58JqKFXEwrHWWdoD,0.0022,0.29600000000000004,0.772,0.00176,0.921,-11.07,0.0962,155.312,0.741,5.0,The Beach Boys
Live In Chicago 1965,4CQh2gEaOsiQCiHuZeIsX2,"Hawaii - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:4CQh2gEaOsiQCiHuZeIsX2,0.0186,0.412,0.767,0.0222,0.82,-11.815,0.0608,155.517,0.922,5.0,The Beach Boys
Live In Chicago 1965,1tv5iWt5KtDZrjwqX7tBYA,"Fun Fun Fun - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:1tv5iWt5KtDZrjwqX7tBYA,0.067,0.322,0.711,0.000611,0.97,-11.422,0.0906,159.705,0.789,6.0,The Beach Boys
Live In Chicago 1965,0EGsYVaDGKc1LRGd4QGG1b,"409 - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:0EGsYVaDGKc1LRGd4QGG1b,0.0601,0.297,0.716,0.000805,0.562,-11.231,0.0787,156.773,0.638,6.0,The Beach Boys
Live In Chicago 1965,0OyoNNAj16cIInIS0Kjmwz,"Little Honda - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:0OyoNNAj16cIInIS0Kjmwz,0.0555,0.361,0.718,2.48e-06,0.615,-11.737,0.075,153.241,0.599,4.0,The Beach Boys
Live In Chicago 1965,6rxoqGIUBd2TfItCrHSzTc,"I Get Around - Live At Arie Crown Theater, Chicago/March 27, 1965",spotify:track:6rxoqGIUBd2TfItCrHSzTc,0.053,0.342,0.713,7.49e-05,0.7559999999999999,-11.853,0.193,152.555,0.607,6.0,The Beach Boys
The Beach Boys’ Party! Uncovered And Unplugged,23VtGqyVaByXxOvU1jTgqb,You’ve Got To Hide Your Love Away - Party! Sessions Mix,spotify:track:23VtGqyVaByXxOvU1jTgqb,0.58,0.28,0.324,0.0,0.691,-11.233,0.0303,183.733,0.562,11.0,The Beach Boys
The Beach Boys’ Party! Uncovered And Unplugged,7J82l7dQgmeGFatnvgwpMf,Blowin' In The Wind - Party! Sessions Mix/Session #1,spotify:track:7J82l7dQgmeGFatnvgwpMf,0.365,0.359,0.168,0.0,0.307,-14.447,0.0396,169.585,0.3720000000000001,10.0,The Beach Boys
The Beach Boys’ Party! Uncovered And Unplugged,7pZDATDwh6QDZceikmlWDJ,You've Got To Hide Your Love Away - Party! Sessions Mix/Take 1/Session #2,spotify:track:7pZDATDwh6QDZceikmlWDJ,0.405,0.34,0.268,0.0222,0.354,-16.233,0.0345,186.966,0.741,5.0,The Beach Boys
The Beach Boys’ Party! Uncovered And Unplugged,01ucLn7Irbtw94NhwaZhXP,Dialog: Are We Still In The Party? - Party! Sessions Mix/Session #3,spotify:track:01ucLn7Irbtw94NhwaZhXP,0.33,0.501,0.332,0.0,0.478,-13.234000000000002,0.441,167.766,0.794,4.0,The Beach Boys
Keep An Eye On Summer - The Beach Boys Sessions 1964,1Wv3acOgkj5LHvZD0NDG6t,Why Do Fools Fall In Love - Session Highlights / Stereo Mix,spotify:track:1Wv3acOgkj5LHvZD0NDG6t,0.0359,0.325,0.5429999999999999,0.5,0.364,-13.225,0.0546,163.903,0.6659999999999999,4.0,The Beach Boys
Keep An Eye On Summer - The Beach Boys Sessions 1964,0tRNKbERcCZT9Y1HYJeYSZ,Jingle Bells - Instrumental Mix,spotify:track:0tRNKbERcCZT9Y1HYJeYSZ,0.0104,0.396,0.337,0.0341,0.35200000000000004,-11.905,0.0585,178.808,0.7809999999999999,1.0,The Beach Boys
Keep An Eye On Summer - The Beach Boys Sessions 1964,0TUV9ALxMd4j407Vqt4Xan,Johnny B. Goode - Live Single Mix,spotify:track:0TUV9ALxMd4j407Vqt4Xan,0.0264,0.175,0.764,4.55e-05,0.331,-9.135,0.0529,184.03,0.9,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,7mPjPntMRDhivONKQEmzSE,The Little Old Lady From Pasadena - First Show/Live,spotify:track:7mPjPntMRDhivONKQEmzSE,0.0508,0.198,0.789,2.23e-06,0.336,-10.529000000000002,0.0423,171.04,0.866,9.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,7ttZKYScZrZWgOb5PVNIfO,Let's Go Trippin' - First Show/Live,spotify:track:7ttZKYScZrZWgOb5PVNIfO,0.0156,0.133,0.659,0.376,0.825,-14.146,0.0523,177.005,0.384,5.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,3WxwSqMq6ChXNXZbZ6rD3V,Be True To Your School - First Show/Live,spotify:track:3WxwSqMq6ChXNXZbZ6rD3V,0.126,0.245,0.725,0.0,0.75,-10.569,0.0857,166.59,0.423,6.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,6YEVfqPw3SrVG6nAtdLwup,Don't Back Down - First Show/Live,spotify:track:6YEVfqPw3SrVG6nAtdLwup,0.0216,0.252,0.78,2.72e-06,0.349,-11.607,0.0513,169.84,0.517,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,6wc2WMxoymRsv2xMGSso6i,"Fun, Fun, Fun - First Show/Live",spotify:track:6wc2WMxoymRsv2xMGSso6i,0.00381,0.217,0.866,3.46e-05,0.368,-9.989,0.0623,173.00599999999997,0.779,8.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,5BQ45NYPddwh7CIAi3idGU,Little Honda - Second Show/Live,spotify:track:5BQ45NYPddwh7CIAi3idGU,0.00187,0.242,0.619,0.617,0.324,-15.744000000000002,0.0508,160.77700000000004,0.153,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,6xbTCRoS3pnWzGVLTFVkLo,"Fun, Fun, Fun - Second Show/Live",spotify:track:6xbTCRoS3pnWzGVLTFVkLo,0.000271,0.17600000000000002,0.733,0.485,0.195,-12.682,0.0617,172.912,0.5870000000000001,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,236jLuc4li4nQhePuHJIsW,The Little Old Lady From Pasadena - Second Show/Live,spotify:track:236jLuc4li4nQhePuHJIsW,0.0114,0.236,0.6779999999999999,0.000672,0.414,-11.811,0.0343,170.241,0.873,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,4lpUAqHSVqcVDxiHuAjqG2,Hawaii - Second Show/Live,spotify:track:4lpUAqHSVqcVDxiHuAjqG2,0.00932,0.196,0.762,1.4800000000000002e-05,0.6609999999999999,-11.86,0.146,163.639,0.76,3.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,3LLrnurxAe7ICwIj7VgoHR,Be True To Your School - Second Show/Live,spotify:track:3LLrnurxAe7ICwIj7VgoHR,0.0195,0.268,0.6509999999999999,4.89e-05,0.231,-12.394,0.0886,167.509,0.607,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,5jlhPq4n1sTNdF5a90MiwQ,Surfin' USA - Second Show/Live,spotify:track:5jlhPq4n1sTNdF5a90MiwQ,0.00421,0.257,0.821,0.0,0.637,-9.115,0.0539,179.458,0.7709999999999999,4.0,The Beach Boys
The Beach Boys Live In Sacramento 1964,2XnlRKfmE8rowWKBc8jegC,Don't Back Down - Second Show/Live,spotify:track:2XnlRKfmE8rowWKBc8jegC,0.0173,0.228,0.907,2.62e-05,0.315,-10.316,0.0948,169.384,0.287,3.0,The Beach Boys
Beach Boys' Party!,3bimDFBjBtgEHLPsgDQWhS,You've Got To Hide Your Love Away - Mono,spotify:track:3bimDFBjBtgEHLPsgDQWhS,0.115,0.302,0.4,0.0,0.733,-13.117,0.0489,183.941,0.875,1.0,The Beach Boys
Beach Boys' Party!,2RweorZw4TT8CkpPZkzQmh,Medley: I Get Around/Little Deuce Coupe - Mono,spotify:track:2RweorZw4TT8CkpPZkzQmh,0.181,0.429,0.593,0.0,0.211,-8.849,0.0914,162.94299999999996,0.907,0.0,The Beach Boys
Beach Boys' Party!,2q3RN4eMPfMmXQhuW61JjB,You've Got To Hide Your Love Away - Stereo,spotify:track:2q3RN4eMPfMmXQhuW61JjB,0.398,0.301,0.433,0.0,0.892,-10.976,0.0389,185.136,0.725,1.0,The Beach Boys
Little Deuce Coupe,1mGRuoyk5wye4nW7Dks1z5,Spirit Of America - Stereo,spotify:track:1mGRuoyk5wye4nW7Dks1z5,0.13699999999999998,0.309,0.419,2.47e-06,0.254,-11.147,0.0293,207.498,0.72,2.0,The Beach Boys
Little Deuce Coupe,0i9IRCKxtTRyacuzmX6a3C,A Young Man Is Gone - Stereo,spotify:track:0i9IRCKxtTRyacuzmX6a3C,0.318,0.241,0.156,0.0,0.245,-10.384,0.0351,170.31799999999996,0.26,1.0,The Beach Boys
Smile Sessions,3OWNAIbk5vwQSiBiMEbVck,Vega-Tables,spotify:track:3OWNAIbk5vwQSiBiMEbVck,0.413,0.406,0.468,0.0,0.297,-7.1160000000000005,0.0321,160.257,0.371,20.0,The Beach Boys
Ich bin 3 Berliner (Track by Track Commentary),3BGb7AFdEcOoPB8vZ0IMP9,Gin des Lebens - Commentary,spotify:track:3BGb7AFdEcOoPB8vZ0IMP9,0.354,0.569,0.4320000000000001,9.76e-06,0.185,-13.187,0.823,171.078,0.608,10.0,Ufo361
"Under The Radar, Vol. 2 (Deluxe)",68GPsdNikunrelawW2qXph,International Entertainment,spotify:track:68GPsdNikunrelawW2qXph,0.0156,0.318,0.647,0.0025800000000000003,0.337,-6.807,0.0631,174.15,0.394,18.0,Robbie Williams
The Heavy Entertainment Show (Deluxe),2jomw5iWFYV2OLQRRgDv1j,The Heavy Entertainment Show,spotify:track:2jomw5iWFYV2OLQRRgDv1j,0.00848,0.179,0.715,0.0,0.33,-5.311,0.0401,184.627,0.366,41.0,Robbie Williams
Swings Both Ways (Deluxe),1CGOvAZ30XWzl8GQ5QfBTR,Where There's Muck,spotify:track:1CGOvAZ30XWzl8GQ5QfBTR,0.344,0.237,0.647,0.0,0.35,-6.984,0.0541,215.311,0.35700000000000004,29.0,Robbie Williams
Rudebox,0Rtm5RzMTb6rAYklY3w1IG,Good Doctor,spotify:track:0Rtm5RzMTb6rAYklY3w1IG,0.18600000000000005,0.426,0.8390000000000001,0.0,0.412,-2.65,0.338,204.776,0.825,19.0,Robbie Williams
Scars & Stories,7u2st7kxpL3GjgY7OAVvgx,The Wind,spotify:track:7u2st7kxpL3GjgY7OAVvgx,0.000726,0.22,0.838,0.00551,0.255,-4.496,0.0473,178.037,0.293,31.0,The Fray
Symphonica (Deluxe Version),5TD0Z3p6aWTZndP15Zx8qV,Wild Is The Wind - Live,spotify:track:5TD0Z3p6aWTZndP15Zx8qV,0.638,0.17,0.184,0.00147,0.981,-15.832,0.0337,177.516,0.112,32.0,George Michael
