album,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
On and On,1FYIZ9n58qHMhOGfXE96Cj,The Horizon Has Been Defeated - Acoustic Version,spotify:track:1FYIZ9n58qHMhOGfXE96Cj,0.47,0.537,0.317,4.34e-06,0.207,-15.481,0.0303,136.201,0.349,9.0,Jack Johnson
InnerSpeaker (10 Year Anniversary Edition),6U0BDllIP1RUNwy1nw8VQV,The Bold Arrow Of Time,spotify:track:6U0BDllIP1RUNwy1nw8VQV,0.7979999999999999,0.337,0.51,0.562,0.297,-6.647,0.0372,122.931,0.268,43.0,Tame Impala
The Slow Rush,558ubozatFQlweufvHa3Ip,It Might Be Time,spotify:track:558ubozatFQlweufvHa3Ip,0.021,0.585,0.7809999999999999,0.00018700000000000002,0.627,-3.8080000000000003,0.0457,115.946,0.336,63.0,Tame Impala
Live Versions,5cKbrCR7TGuvyRFLcjcwaS,Endors Toi - Live,spotify:track:5cKbrCR7TGuvyRFLcjcwaS,0.0543,0.389,0.7909999999999999,0.057999999999999996,0.892,-7.098,0.0582,129.026,0.27699999999999997,37.0,Tame Impala
Lonerism,4Klyx5dYqZV9YefSecDwDv,She Just Won't Believe Me,spotify:track:4Klyx5dYqZV9YefSecDwDv,0.21899999999999997,0.138,0.28,0.0204,0.37,-7.66,0.0368,141.335,0.0752,47.0,Tame Impala
Elvis King Creole & More New mono-to-stereo mixes,1hwznxmv2vnTjb2clFIp5F,"Steadfast, Loyal and True - New Mono to Stereo Mix",spotify:track:1hwznxmv2vnTjb2clFIp5F,0.9,0.38299999999999995,0.18100000000000002,0.0,0.33,-12.144,0.0312,114.09,0.449,30.0,Elvis Presley
From Elvis In Nashville,1DUKVBZOlZq4laPD2rMhDD,I've Lost You - Take 1,spotify:track:1DUKVBZOlZq4laPD2rMhDD,0.8340000000000001,0.4270000000000001,0.39,0.038,0.185,-12.53,0.0397,141.536,0.4920000000000001,22.0,Elvis Presley
From Elvis In Nashville,3buXmAHd5mFetz6tThhJoM,How the Web Was Woven - Take 1,spotify:track:3buXmAHd5mFetz6tThhJoM,0.833,0.44299999999999995,0.402,0.142,0.203,-12.356,0.0448,131.269,0.397,21.0,Elvis Presley
Elvis His First Christmas Album Now in Stereo (New Mono to Stereo Mixes),5OBjHYxsJ3obRnDBbVYsko,(There'll Be) Peace in the Valley - Mono to Stereo Mix,spotify:track:5OBjHYxsJ3obRnDBbVYsko,0.9570000000000001,0.434,0.201,0.00065,0.222,-10.526,0.0329,118.757,0.341,11.0,Elvis Presley
Elvis His First Christmas Album Now in Stereo (New Mono to Stereo Mixes),7eqLoWqDuOHQNiDtT98hhH,My Wish Came True - Mono to Stereo Mix,spotify:track:7eqLoWqDuOHQNiDtT98hhH,0.9420000000000001,0.281,0.344,0.000298,0.242,-7.0870000000000015,0.0303,132.518,0.213,10.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 2",5sCW60ehhSBEWqIAZz6rXv,Blue Hawaii - Original Mix,spotify:track:5sCW60ehhSBEWqIAZz6rXv,0.971,0.341,0.358,1.3800000000000007e-05,0.24,-10.5,0.0315,122.991,0.355,13.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 2",6DmXPC5AUvBDtdU1KT4IDO,I Believe in the Man in the Sky - Original Mix,spotify:track:6DmXPC5AUvBDtdU1KT4IDO,0.915,0.39,0.348,1.13e-05,0.244,-12.171,0.0394,120.78399999999999,0.322,10.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 2",5wqScFN5VP8too28kGNOCN,Hawaiian Wedding Song - Original Mix,spotify:track:5wqScFN5VP8too28kGNOCN,0.973,0.31,0.331,0.0,0.268,-11.562999999999999,0.0312,106.211,0.282,10.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 2",5Xyxj0LQepRmNrAI4oslHi,Moonlight Swim - Original Mix,spotify:track:5Xyxj0LQepRmNrAI4oslHi,0.9620000000000001,0.648,0.32899999999999996,0.0,0.18100000000000002,-10.94,0.0467,112.94,0.812,10.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 2",1oEpkudSnpUMAvhod8UFvD,The Girl of My Best Friend - Original Mix,spotify:track:1oEpkudSnpUMAvhod8UFvD,0.82,0.622,0.534,0.175,0.39,-9.548,0.0364,132.713,0.883,12.0,Elvis Presley
"Music Around the World by Elvis Presley, Vol. 1",0n05COiNm9hD17TyXjiyOu,I'm Counting on You - Original Mix,spotify:track:0n05COiNm9hD17TyXjiyOu,0.882,0.5579999999999999,0.32299999999999995,0.0009599999999999999,0.20600000000000002,-6.961,0.0373,132.431,0.45399999999999996,10.0,Elvis Presley
American Sound 1969,3IjZmCcgX2kpUkM1OfxSxJ,This Is the Story - Takes 1 & 2,spotify:track:3IjZmCcgX2kpUkM1OfxSxJ,0.863,0.552,0.121,9.159999999999999e-05,0.214,-18.002,0.0374,122.338,0.177,14.0,Elvis Presley
American Sound 1969,0PIk0hp744991NunuAKb5c,"Wearin' That Loved On Look - Takes 12, 13 & 14",spotify:track:0PIk0hp744991NunuAKb5c,0.736,0.564,0.3720000000000001,0.00247,0.698,-16.183,0.0598,120.23299999999999,0.604,12.0,Elvis Presley
American Sound 1969,1DdI3BBGB9DoLgvBBnarvy,You'll Think of Me - Take 16,spotify:track:1DdI3BBGB9DoLgvBBnarvy,0.4,0.677,0.218,0.000106,0.198,-18.152,0.0409,126.796,0.519,11.0,Elvis Presley
American Sound 1969,51vSOkZW7h3qTEcf65lj84,"You'll Think of Me - Takes 19, 20 & 22",spotify:track:51vSOkZW7h3qTEcf65lj84,0.5379999999999999,0.619,0.156,2.3e-06,0.5660000000000001,-18.508,0.0526,125.189,0.38299999999999995,11.0,Elvis Presley
American Sound 1969,1IdZbdnVkKmpLLwmlfzpiv,A Little Bit of Green - Takes 2-3,spotify:track:1IdZbdnVkKmpLLwmlfzpiv,0.6459999999999999,0.6990000000000001,0.337,9.03e-05,0.364,-16.784000000000002,0.0319,127.85600000000001,0.75,11.0,Elvis Presley
American Sound 1969,7Lj0b7C97oo0HCKwFeGqKe,Rubberneckin' - Takes 1-2,spotify:track:7Lj0b7C97oo0HCKwFeGqKe,0.514,0.653,0.46399999999999997,0.0,0.361,-15.465,0.145,143.186,0.767,14.0,Elvis Presley
American Sound 1969,5Rfe7yPkEr4Puqn1Xptfq3,I'll Hold You In My Heart (Till I Can Hold You In My Arms) - Take 1,spotify:track:5Rfe7yPkEr4Puqn1Xptfq3,0.843,0.474,0.244,0.0121,0.311,-16.502,0.0291,111.35600000000001,0.622,12.0,Elvis Presley
American Sound 1969,3LH5SxgEUtArR44F0G6lmZ,I'll Be There - Takes 1-3,spotify:track:3LH5SxgEUtArR44F0G6lmZ,0.7909999999999999,0.594,0.317,0.0511,0.162,-16.363,0.0394,126.162,0.7559999999999999,10.0,Elvis Presley
American Sound 1969,3HQTOOi3AXfRRvOcGhLcI2,I'll Be There - Takes 4-6,spotify:track:3HQTOOi3AXfRRvOcGhLcI2,0.871,0.568,0.376,0.0781,0.254,-14.969000000000001,0.0387,127.53299999999999,0.72,9.0,Elvis Presley
American Sound 1969,2NPwUwgcVq53jnePzMLEpM,Suspicious Minds - Takes 1-5,spotify:track:2NPwUwgcVq53jnePzMLEpM,0.5329999999999999,0.612,0.188,0.147,0.23,-18.285,0.0424,111.12899999999999,0.4370000000000001,13.0,Elvis Presley
Live 1969,28v7rIoxCL5pm55hnLJhq0,"Are You Lonesome Tonight? - Live at The International Hotel, Las Vegas, NV - 8/21/69 Midnight Show",spotify:track:28v7rIoxCL5pm55hnLJhq0,0.767,0.363,0.489,7.24e-06,0.883,-11.953,0.0805,130.399,0.314,19.0,Elvis Presley
Live 1969,4Ia9EVcE2APvclRuTZJ5uq,"Can't Help Falling In Love - Live at The International Hotel, Las Vegas, NV - 8/21/69 Midnight Show",spotify:track:4Ia9EVcE2APvclRuTZJ5uq,0.596,0.275,0.5379999999999999,0.000305,0.966,-7.614,0.0362,137.44,0.514,20.0,Elvis Presley
Live 1969,3aaSrkOEsTOUEjCeirwOrm,"Monologue (Lifestory) - Live at The International Hotel, Las Vegas, NV - 8/22/69 Dinner Show",spotify:track:3aaSrkOEsTOUEjCeirwOrm,0.846,0.505,0.627,0.0,0.97,-18.915,0.912,121.829,0.10300000000000001,10.0,Elvis Presley
Live 1969,2iKbvhvBD5RZma5pamBbzK,"Are You Lonesome Tonight? - Live at The International Hotel, Las Vegas, NV - 8/22/69 Dinner Show",spotify:track:2iKbvhvBD5RZma5pamBbzK,0.897,0.369,0.535,0.00027400000000000005,0.708,-11.595999999999998,0.105,132.226,0.28300000000000003,11.0,Elvis Presley
Live 1969,0K0Ce3OViyDO50gEO2iQ7y,"Can't Help Falling In Love - Live at The International Hotel, Las Vegas, NV - 8/22/69 Dinner Show",spotify:track:0K0Ce3OViyDO50gEO2iQ7y,0.4,0.309,0.495,0.0891,0.8390000000000001,-9.209,0.0372,134.5,0.4270000000000001,12.0,Elvis Presley
Live 1969,1LJyNG5qYBRK8c8e00pGqq,"Heartbreak Hotel - Live at The International Hotel, Las Vegas, NV - 8/22/69 Midnight Show",spotify:track:1LJyNG5qYBRK8c8e00pGqq,0.78,0.493,0.452,9.690000000000001e-05,0.627,-15.054,0.728,114.152,0.429,9.0,Elvis Presley
Live 1969,2QCIu5eO3jZGZVBID2E9hb,"Monologue - Live at The International Hotel, Las Vegas, NV - 8/22/69 Midnight Show",spotify:track:2QCIu5eO3jZGZVBID2E9hb,0.8170000000000001,0.508,0.45,0.0,0.49,-23.393,0.937,100.493,0.107,8.0,Elvis Presley
Live 1969,6euYtvWce0poLDCJ5IyRl0,"Baby What You Want Me To Do - Live at The International Hotel, Las Vegas, NV - 8/22/69 Midnight Show",spotify:track:6euYtvWce0poLDCJ5IyRl0,0.679,0.5589999999999999,0.7090000000000001,0.456,0.626,-10.238999999999999,0.0566,133.447,0.9109999999999999,9.0,Elvis Presley
The Tender Side of Elvis (Newly Remixed and Re-Orchestrated),4B8JBY8l6GbCHPTjAWvVXq,Give Me the Right - New Overdub,spotify:track:4B8JBY8l6GbCHPTjAWvVXq,0.743,0.529,0.336,1.39e-05,0.235,-12.517000000000001,0.0275,111.714,0.6409999999999999,15.0,Elvis Presley
The Tender Side of Elvis (Newly Remixed and Re-Orchestrated),470E29SiEjKrNCwcEQbRoG,We'll Be Together - New Overdub,spotify:track:470E29SiEjKrNCwcEQbRoG,0.545,0.485,0.439,0.007120000000000001,0.18100000000000002,-11.048,0.0324,126.073,0.494,14.0,Elvis Presley
'68 Comeback Special (50th Anniversary Edition),2DOrxHhkp7yuSwWpZyZ8GB,Heartbreak Hotel - First 'Stand-Up' Show - Live,spotify:track:2DOrxHhkp7yuSwWpZyZ8GB,0.384,0.382,0.649,0.00118,0.88,-12.187000000000001,0.228,139.884,0.5379999999999999,20.0,Elvis Presley
'68 Comeback Special (50th Anniversary Edition),14e6cxsVtkktWWMEfXYoU9,Trying To Get To You - Second 'Sit-Down' Show - Live,spotify:track:14e6cxsVtkktWWMEfXYoU9,0.848,0.32,0.672,0.17600000000000002,0.8490000000000001,-10.488,0.0694,115.661,0.703,22.0,Elvis Presley
'68 Comeback Special (50th Anniversary Edition),1JRRajIgeakAuQUyWpjzlc,"Lawdy, Miss Clawdy - Second 'Sit-Down' Show - Live",spotify:track:1JRRajIgeakAuQUyWpjzlc,0.8859999999999999,0.319,0.695,0.21600000000000005,0.5479999999999999,-11.625,0.302,143.584,0.562,18.0,Elvis Presley
Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),1OAmlWM4KM5JkRwaxcOV18,Silent Night - with The Royal Philharmonic Orchestra,spotify:track:1OAmlWM4KM5JkRwaxcOV18,0.914,0.188,0.223,0.0386,0.37799999999999995,-11.687000000000001,0.0309,135.52200000000002,0.105,17.0,Elvis Presley
Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),4nHCs0TIMC95H5YRykKdhw,I Believe - with The Royal Philharmonic Orchestra,spotify:track:4nHCs0TIMC95H5YRykKdhw,0.7759999999999999,0.242,0.312,0.000646,0.308,-7.58,0.0353,116.86200000000001,0.0806,17.0,Elvis Presley
Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),5ylqSYb0WBMExLCJoT16Ow,"Take My Hand, Precious Lord - with The Royal Philharmonic Orchestra",spotify:track:5ylqSYb0WBMExLCJoT16Ow,0.865,0.217,0.22699999999999998,0.00212,0.184,-9.927999999999999,0.0338,127.944,0.223,16.0,Elvis Presley
Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),6Xz8BEcRUui4mp9JazjV4W,It Is No Secret (What God Can Do) - with The Royal Philharmonic Orchestra,spotify:track:6Xz8BEcRUui4mp9JazjV4W,0.9009999999999999,0.191,0.205,0.00143,0.35700000000000004,-12.242,0.0316,146.269,0.113,15.0,Elvis Presley
Elvis: El Disco de Oro,1Hr9nXqbrIw7zSfkAQ1bR5,It's Now or Never,spotify:track:1Hr9nXqbrIw7zSfkAQ1bR5,0.6409999999999999,0.64,0.48700000000000004,0.00409,0.40399999999999997,-10.144,0.0337,126.334,0.752,13.0,Elvis Presley
Elvis symphonique,3OiVJHVnP8H6aeYtf9xwiD,What Now My Love,spotify:track:3OiVJHVnP8H6aeYtf9xwiD,0.574,0.233,0.42200000000000004,0.0114,0.36200000000000004,-7.814,0.0339,109.759,0.22899999999999998,18.0,Elvis Presley
Way Down in the Jungle Room,39bY3e1Zflq7u2ZZgJariV,"Bitter They Are, Harder They Fall - Take 1",spotify:track:39bY3e1Zflq7u2ZZgJariV,0.691,0.48700000000000004,0.327,4.36e-06,0.24600000000000002,-15.315999999999999,0.067,108.404,0.304,16.0,Elvis Presley
Way Down in the Jungle Room,3AxPARjkqCYK8W32AWdIZg,Solitaire - Take 7,spotify:track:3AxPARjkqCYK8W32AWdIZg,0.785,0.41700000000000004,0.259,0.0008939999999999998,0.287,-17.434,0.0455,141.546,0.11699999999999999,15.0,Elvis Presley
Way Down in the Jungle Room,0PsjA5XE4OAKLwLRkrDx8B,For the Heart - Take 1,spotify:track:0PsjA5XE4OAKLwLRkrDx8B,0.20800000000000002,0.542,0.5720000000000001,5.28e-05,0.46799999999999997,-11.779000000000002,0.0379,138.525,0.644,14.0,Elvis Presley
Way Down in the Jungle Room,0rVPdlkYV8CSIk7lX4UBNX,She Thinks I Still Care - (Alternate Version) [Take 2],spotify:track:0rVPdlkYV8CSIk7lX4UBNX,0.466,0.4320000000000001,0.626,0.000731,0.5670000000000001,-13.147,0.0586,133.765,0.6779999999999999,16.0,Elvis Presley
Duets: The Final Chapter,6oanTUtg7q9F1AXLBwNyg1,B.I.G. - Live in Jamaica; Intro,spotify:track:6oanTUtg7q9F1AXLBwNyg1,0.5770000000000001,0.568,0.46399999999999997,0.0,0.7809999999999999,-11.696,0.462,115.699,0.852,35.0,The Notorious B.I.G.
Ready to Die (The Remaster),0C5IKY0sXz4sg0hpx7HOz0,Me and My Bitch - 2005 Remaster,spotify:track:0C5IKY0sXz4sg0hpx7HOz0,0.0695,0.643,0.716,0.0,0.5920000000000001,-7.565,0.5,178.082,0.52,54.0,The Notorious B.I.G.
Justice,0oaY19dUwZimIgzn3ZZLZO,2 Much,spotify:track:0oaY19dUwZimIgzn3ZZLZO,0.593,0.583,0.444,0.0,0.353,-8.601,0.0456,119.59,0.16699999999999998,77.0,Chance the Rapper
Journals,2GxCTEXhba060skpicYxTk,PYD,spotify:track:2GxCTEXhba060skpicYxTk,0.8370000000000001,0.465,0.494,0.0,0.434,-6.813,0.0364,123.24,0.456,47.0,Chance the Rapper
Journals,5cn4RhNZPPjt0onhqUMEfa,Change Me,spotify:track:5cn4RhNZPPjt0onhqUMEfa,0.594,0.40700000000000003,0.34,0.0,0.188,-9.017999999999999,0.0492,129.505,0.0775,48.0,Chance the Rapper
Journals,1fC89TdHSslFRLOThnx2YY,PYD - Single Version,spotify:track:1fC89TdHSslFRLOThnx2YY,0.8290000000000001,0.45,0.493,0.0,0.45399999999999996,-6.825,0.038,123.962,0.39,8.0,Chance the Rapper
Believe Acoustic,4JUaBY6fOVvzaqSJVuhrrD,Take You - Acoustic Version,spotify:track:4JUaBY6fOVvzaqSJVuhrrD,0.789,0.57,0.341,0.0,0.17,-9.842,0.0345,125.46799999999999,0.715,46.0,Chance the Rapper
Believe Acoustic,7omCJ8LK58BHemymKeNwww,Be Alright - Acoustic Version,spotify:track:7omCJ8LK58BHemymKeNwww,0.9159999999999999,0.392,0.253,0.0,0.20800000000000002,-10.955,0.0328,103.837,0.444,49.0,Chance the Rapper
Believe Acoustic,4YYrWBHabLZEDMcmr6Vn00,All Around The World - Acoustic Version,spotify:track:4YYrWBHabLZEDMcmr6Vn00,0.616,0.654,0.345,0.0,0.214,-8.686,0.0429,119.539,0.7170000000000001,44.0,Chance the Rapper
Reprise Rarities (Vol. 3),7M25yxsmvE6mtmFSjtUaYt,The Game Is Over,spotify:track:7M25yxsmvE6mtmFSjtUaYt,0.866,0.523,0.273,1.3800000000000007e-05,0.33299999999999996,-12.308,0.0313,146.697,0.20800000000000002,43.0,Frank Sinatra
ビック・アーティスト・アルバム フランク・シナトラ,64iTxmeAU0X3lJceLYwcdR,ザッツ・ライフ,spotify:track:64iTxmeAU0X3lJceLYwcdR,0.7659999999999999,0.555,0.467,0.0,0.312,-13.805,0.0747,111.147,0.5870000000000001,7.0,Frank Sinatra
ビック・アーティスト・アルバム フランク・シナトラ,6zpcZ7JztYag0A61MH8reO,アイ・ラヴ・パリ,spotify:track:6zpcZ7JztYag0A61MH8reO,0.857,0.44799999999999995,0.22399999999999998,0.0,0.35100000000000003,-16.923,0.0344,135.83,0.71,3.0,Frank Sinatra
Reprise Rarities (Vol. 1),5DIhBTET74a9vbkWsF7bJP,Don’t Take Your Love From Me,spotify:track:5DIhBTET74a9vbkWsF7bJP,0.51,0.228,0.19699999999999998,0.000156,0.36200000000000004,-13.323,0.0334,137.381,0.12300000000000001,32.0,Frank Sinatra
Reprise Rarities (Vol. 1),1SfTz9jOsbY9iS3YLQt0CK,Come Waltz With Me,spotify:track:1SfTz9jOsbY9iS3YLQt0CK,0.843,0.252,0.318,1.07e-05,0.255,-9.773,0.0298,139.987,0.182,32.0,Frank Sinatra
Let It Snow! Let It Snow! Let It Snow!,0DuTAR6kLTjuMcfi5tGkXd,"Baby, It's Cold Outside (with Dorothy Kirsten)",spotify:track:0DuTAR6kLTjuMcfi5tGkXd,0.963,0.594,0.239,0.00025299999999999997,0.706,-12.401,0.131,127.89200000000001,0.703,25.0,Frank Sinatra
Let It Snow! Let It Snow! Let It Snow!,1Mq26ve4dsThjZuFuUqfSC,Jesus Is a Rock in the Weary Land (with The Charioteers),spotify:track:1Mq26ve4dsThjZuFuUqfSC,0.987,0.7,0.28600000000000003,0.000495,0.182,-14.380999999999998,0.0592,140.80200000000005,0.4970000000000001,23.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),030IVusFWK5hGRQqzDmka4,South of the border,spotify:track:030IVusFWK5hGRQqzDmka4,0.774,0.539,0.298,0.0,0.488,-7.386,0.0356,129.645,0.6729999999999999,23.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),2TQN2H7Mo7n2k3KovophrG,Lean Baby,spotify:track:2TQN2H7Mo7n2k3KovophrG,0.84,0.711,0.22,0.0,0.207,-10.734000000000002,0.0597,123.76299999999999,0.506,20.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),6YULNO19fYFqqDFZqwGfmi,I'm gonna sit right down and write myself a letter,spotify:track:6YULNO19fYFqqDFZqwGfmi,0.968,0.644,0.18100000000000002,2.44e-05,0.456,-13.692,0.0465,131.95600000000002,0.603,20.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),5melomO1IRepYXpz0x5rgv,Sunday,spotify:track:5melomO1IRepYXpz0x5rgv,0.9520000000000001,0.657,0.266,0.0,0.21,-12.709000000000001,0.0356,136.27200000000002,0.617,20.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),57jgwz9eT6IhibmzT27xcB,"Johnny Concho: Hey, jealous lover",spotify:track:57jgwz9eT6IhibmzT27xcB,0.87,0.565,0.428,0.0,0.45,-7.5360000000000005,0.0389,134.048,0.9009999999999999,18.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),75VZ5Pdw3J8G1JqOjItUDx,The joker Is wild: Chicago,spotify:track:75VZ5Pdw3J8G1JqOjItUDx,0.823,0.517,0.486,0.0,0.6829999999999999,-9.806000000000001,0.0518,148.737,0.853,17.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),7iS7cya2tENoSkgukbF8zf,All of me,spotify:track:7iS7cya2tENoSkgukbF8zf,0.9620000000000001,0.5870000000000001,0.233,2.33e-06,0.29600000000000004,-12.979000000000001,0.0548,128.91299999999998,0.505,18.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),77cDPeCYc6PN9k3N9q8uAZ,"Bubbles, bangles and beads",spotify:track:77cDPeCYc6PN9k3N9q8uAZ,0.797,0.535,0.281,1.57e-06,0.26899999999999996,-11.735999999999999,0.0321,137.507,0.5760000000000001,16.0,Frank Sinatra
I've Got You Under My Skin,5xoDHRJCtiBvXjj763D60d,A Foggy Day - 2007 - Remaster,spotify:track:5xoDHRJCtiBvXjj763D60d,0.5329999999999999,0.479,0.284,0.0,0.17,-11.004000000000001,0.0451,142.562,0.474,19.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),7qB2144hiwazdBj9yNT8a9,"Fly Me To The Moon - Live At The Budokan Hall, Tokyo / 1985",spotify:track:7qB2144hiwazdBj9yNT8a9,0.59,0.507,0.604,4.47e-06,0.71,-8.22,0.413,124.271,0.564,1.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),37303R7WqNb57nDKRJwAI1,"The Lady Is A Tramp - Live At The Budokan Hall, Tokyo / 1985",spotify:track:37303R7WqNb57nDKRJwAI1,0.64,0.513,0.6829999999999999,0.0,0.937,-6.515,0.401,154.998,0.72,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),7d2ZQhRkCdhfhhHQ90S3Ds,"I've Got You Under My Skin - Live At The Budokan Hall, Tokyo / 1985",spotify:track:7d2ZQhRkCdhfhhHQ90S3Ds,0.688,0.449,0.563,0.0,0.903,-8.383,0.379,150.123,0.638,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),2OrQuVkmdCFdMvwzpstjyO,"Something - Live At The Budokan Hall, Tokyo / 1985",spotify:track:2OrQuVkmdCFdMvwzpstjyO,0.619,0.29100000000000004,0.20800000000000002,7.43e-06,0.319,-14.655,0.0487,136.803,0.11599999999999999,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),1CZzkgffNtpvZXCyHukNj9,"I Get A Kick Out Of You - Live At The Budokan Hall, Tokyo / 1985",spotify:track:1CZzkgffNtpvZXCyHukNj9,0.693,0.45399999999999996,0.439,0.0,0.696,-8.71,0.171,151.34,0.46399999999999997,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),4ViROIEgnYSrtVMAi2PjoR,"This Is All I Ask - Live At The Budokan Hall, Tokyo / 1985",spotify:track:4ViROIEgnYSrtVMAi2PjoR,0.693,0.308,0.155,5.22e-05,0.9229999999999999,-15.584000000000001,0.0513,124.973,0.151,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),6sIIC1icVgf0iNeFckrk3I,"My Kind Of Town - Live At The Budokan Hall, Tokyo / 1985",spotify:track:6sIIC1icVgf0iNeFckrk3I,0.7879999999999999,0.4270000000000001,0.612,0.0,0.754,-6.319,0.14400000000000002,157.08700000000005,0.479,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),5cvzoGVBZ9LorSKWDR6K6A,"All Or Nothing At All - Live At The Budokan Hall, Tokyo / 1985",spotify:track:5cvzoGVBZ9LorSKWDR6K6A,0.648,0.447,0.531,0.0,0.693,-8.267999999999999,0.0956,147.4,0.598,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),3TJZYahHB4tPyT6tlE975v,"Mack The Knife - Live At The Budokan Hall, Tokyo / 1985",spotify:track:3TJZYahHB4tPyT6tlE975v,0.6679999999999999,0.466,0.6759999999999999,0.0,0.695,-6.9079999999999995,0.32799999999999996,154.946,0.565,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),2z1WVfc36x0VsLtRmj4nAd,"My Funny Valentine - Live At The Budokan Hall, Tokyo / 1985",spotify:track:2z1WVfc36x0VsLtRmj4nAd,0.858,0.494,0.115,0.0,0.902,-22.474,0.0956,119.699,0.28300000000000003,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),0NE8rz5DvjqdoNO8vndgVy,"L.A. Is My Lady - Live At The Budokan Hall, Tokyo / 1985",spotify:track:0NE8rz5DvjqdoNO8vndgVy,0.8140000000000001,0.452,0.708,0.0,0.775,-7.294,0.162,121.52600000000001,0.39799999999999996,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),5i5MhZteEIhhsloZCzSQrA,"Come Rain Or Come Shine - Live At The Budokan Hall, Tokyo / 1985",spotify:track:5i5MhZteEIhhsloZCzSQrA,0.737,0.35100000000000003,0.452,7.699999999999999e-06,0.792,-7.962999999999999,0.0595,117.508,0.135,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),62XTQf8XC0lxgg4qNZjVXF,"Pennies From Heaven - Live At The Budokan Hall, Tokyo / 1985",spotify:track:62XTQf8XC0lxgg4qNZjVXF,0.611,0.595,0.498,2.02e-06,0.708,-8.972000000000003,0.249,116.045,0.449,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),1A4BxQTeR6DAI2Rtqrjm0t,"Bows: You Are There - Live At The Budokan Hall, Tokyo/1985",spotify:track:1A4BxQTeR6DAI2Rtqrjm0t,0.92,0.184,0.515,0.922,0.254,-6.119,0.0364,130.384,0.175,0.0,Frank Sinatra
Standing Room Only,0i3Hm7P3jRoMXrWTRXZUEx,"Come Fly With Me - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:0i3Hm7P3jRoMXrWTRXZUEx,0.529,0.488,0.6779999999999999,0.0,0.9670000000000001,-7.614,0.46,148.032,0.7090000000000001,30.0,Frank Sinatra
Standing Room Only,2DiKZXh31aHrOUTfNjVXpJ,"I've Got You Under My Skin - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:2DiKZXh31aHrOUTfNjVXpJ,0.7190000000000001,0.537,0.597,0.0,0.828,-8.081,0.39399999999999996,137.355,0.6990000000000001,30.0,Frank Sinatra
Standing Room Only,1hx7X9cMXHWJjknb9O6Ava,"The September Of My Years - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:1hx7X9cMXHWJjknb9O6Ava,0.887,0.319,0.201,0.0,0.904,-17.796,0.0623,117.15299999999999,0.239,24.0,Frank Sinatra
Standing Room Only,4JPyYYEGcC00DzL5jKLzrH,"Fly Me To The Moon - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:4JPyYYEGcC00DzL5jKLzrH,0.73,0.7,0.42100000000000004,0.0,0.59,-8.709,0.0642,115.444,0.479,32.0,Frank Sinatra
Standing Room Only,6V1s68TaosTkXIkXsDv1Fk,"The Tea Break Monologue - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:6V1s68TaosTkXIkXsDv1Fk,0.652,0.503,0.643,0.0,0.982,-13.401,0.8440000000000001,117.494,0.083,22.0,Frank Sinatra
